Voter_ID,Project_ID,Title,Vote,Funded,Amount_Paid_CHF,Budget_Before_Step_CHF,Budget_After_Step_CHF,Voter_Endowment,Individual_Outcome_Reason_DE,Individual_Outcome_Reason_EN
MVO,142,Latin-Sounds,EherJa,No,0.0,1160.86,1160.86,7498.0,"Das Projekt ""Latin-Sounds"" (142) kostet 39500 CHF und hatte nur 5 Unterstuetzerinnen und Unterstuetzer. Mit deinem verbleibenden Budget von 1160.8571428571431 CHF haette dein Beitrag kaum etwas an der Gesamtbewertung geaendert. Im Vergleich zu anderen Projekten war das Verhaeltnis von Kosten zu Unterstuetzung deutlich schlechter. Darum wurde es im MES-Verfahren nicht beruecksichtigt und dein Budget konnte sinnvoller auf andere, staerker getragene Projekte verteilt werden.","The project ""Latin-Sounds"" (142) costs 39500 CHF and had only 5 supporters. With your remaining budget of 1160.8571428571431 CHF, your contribution would hardly have changed the overall outcome. Compared to other projects, the ratio between cost and support was clearly less favorable. For this reason, it was not selected in the MES process, and your budget could be used more effectively on other projects with broader backing."
MVO,038,Arbeitsbilder,EherJa,No,0.0,1160.86,1160.86,7498.0,"Ds Projekt 'Arbeitsbilder' koschtet 26670 CHF, isch aber nume vo 4 Lüüt unterstützt worde. Mit dim verblibene Budget vo 1160.8571428571431 CHF hesch du nume e ganz chliine Teil chönne übernäh, und au zäme mit de andere Stimmende hät s Gesamtbudget vom MES nöd glangt, um so es teurs Projekt z’finanziere. Drum isch s im Verglich zu andere Projekte mit meh Unterstützig und besserer Passig zum verfüegbare Gält nöd zum Zug cho.","The project 'Arbeitsbilder' costs 26670 CHF but was supported by only 4 people. With your remaining budget of 1160.8571428571431 CHF you could cover only a very small part, and even together with all other voters the overall MES budget was not enough to fund such an expensive project. Compared with other projects that had more supporters and fit better into the limited funds, this one could not be selected."
MVO,024,Montagskonzerte,EherJa,No,0.0,1160.86,1160.86,7498.0,"Das Projekt 'Montagskonzerte' (024) kostet 7000 CHF und hatte nur 4 Unterstuetzerinnen und Unterstuetzer. Mit deinem restlichen Budget von 1160.8571428571431 CHF haettest du die noetigen 7000 CHF nicht decken koennen. Darum konnte das MES dieses Projekt nicht beruecksichtigen, obwohl es Unterstuetzung hatte.","The project 'Montagskonzerte' (024) costs 7000 CHF and had only 4 supporters. With your remaining budget of 1160.8571428571431 CHF, you could not cover the required 7000 CHF. For this reason, the MES could not fund this project, even though it had some support."
MVO,097,Auf der Station,EherJa,No,0.0,1160.86,1160.86,7498.0,"Projekt 097 'Auf der Station' kostet 13000 CHF und hatte nur 7 Unterstuetzer. Mit deinem restlichen Budget von 1160.8571428571431 CHF kannst du es alleine nicht decken, und auch zusammen mit den wenigen Unterstuetzern reicht das Gesamtbudget der Gruppe nicht aus. Darum konnte MES dieses Projekt nicht finanzieren.","Project 097 'Auf der Station' costs 13000 CHF and had only 7 supporters. With your remaining budget of 1160.8571428571431 CHF you cannot cover it on your own, and together with the few supporters, the group’s total budget is still not enough. That is why MES could not fund this project."
MVO,070,Play Grid,Ja,No,0.0,1160.86,1160.86,7498.0,"Das Projekt 'Play Grid' (070) kostet 8000 CHF und hat nur 5 Unterstuetzerinnen und Unterstuetzer. Mit deinem restlichen Budget von 1160.8571428571431 CHF haettest du alleine nie genug Mittel, um das Projekt zu finanzieren. Auch zusammen mit den anderen Stimmen und Budgets hat es nicht gereicht, die 8000 CHF zu decken. Darum konnte das MES dieses Projekt am Schluss nicht beruecksichtigen, obwohl es einige Unterstuetzung hatte.","The project 'Play Grid' (070) costs 8000 CHF and has only 5 supporters. With your remaining budget of 1160.8571428571431 CHF, you alone never had enough funds to cover the project. Even when all voters’ budgets and votes were combined, there was not enough to reach the full 8000 CHF needed. For this reason, MES could not fund this project in the final allocation, even though it did have some support."
MVO,035,Ursprungsnote,EherJa,No,0.0,1160.86,1160.86,7498.0,"Das Projekt 'Ursprungsnote' (035) hat 15000 CHF gekostet und wurde nur von 1 Person unterstuetzt. Dein uebriger Betrag von 1160.8571428571431 CHF haette also nicht gereicht, um allein die vollen 15000 CHF zu decken. Weil sich fast niemand sonst finanziell daran beteiligt hat, konnte das Projekt im System nicht genug Mittel sammeln und wurde darum vom MES nicht finanziert.","The project 'Ursprungsnote' (035) cost 15000 CHF and was supported by only 1 person. Your remaining budget of 1160.8571428571431 CHF was not enough to cover the full 15000 CHF on its own. Since almost nobody else contributed money to this project, it did not gather enough funds in the system and therefore was not funded by the MES."
HVR,051,Förderpool Kultur,Ja,Yes,500.0,7498.0,6998.0,7498.0,,
HVR,001,Nebelphase,EherJa,Yes,666.67,6998.0,6331.33,7498.0,,
HVR,054,Herbststück 27,Ja,Yes,2000.0,6331.33,4331.33,7498.0,,
HVR,048,Festival Resonanz,EherJa,Yes,2528.71,4331.33,1802.62,7498.0,,
HVR,096,Freies Theater Fuego,EherJa,Yes,1802.62,1802.62,0.0,7498.0,,
HVR,004,Ausstellung Zwischenräume,EherJa,No,0.0,0.0,0.0,7498.0,"Das Projekt ""Ausstellung Zwischenräume"" (004) kostet 23100 CHF und wird von 6 Personen unterstuetzt. Dein persoenliches Budget im MES ist aber bereits bei 0.0 CHF. Du kannst also keinen Beitrag mehr zusagen. Ohne zusaetzliche Mittel von dir kann das Projekt nicht aus deinem Budget gefoerdert werden, auch wenn es inhaltlich spannend sein mag.","The project ""Ausstellung Zwischenräume – accompanying projects for youth, culture and social awareness"" (004) costs 23100 CHF and has 6 supporters. Your personal MES budget is already at 0.0 CHF. This means you cannot commit any more funds. Without additional money from you, the project cannot be funded from your budget, even if the content might be interesting."
HVR,029,Projektfläche 27,EherJa,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Projektfläche 27' (029) konnte vom MES nicht mitfinanziert werden, weil dein restliches Budget 0.0 CHF ist. Du hast also kein Geld mehr zur Verfuegung, um weitere Projekte zu unterstuetzen. Ausserdem kostet das Projekt 30000 CHF und hat nur 6 Unterstuetzerinnen und Unterstuetzer. Im Vergleich zu anderen Eingaben ist das ein hoher Betrag bei relativ wenig Rueckhalt. Daher ist es nicht in die Foerderung gekommen.","The project 'Projektfläche 27' (029) was not funded by the MES because your remaining budget is 0.0 CHF, so you have no money left to support additional projects. On top of that, the project costs 30000 CHF and has only 6 supporters. Compared with other proposals, this is a high amount with relatively little backing. For these reasons, it was not selected for funding."
HVR,118,Freiraum Spiel,EherJa,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Freiraum Spiel' (118) kostet 9000 CHF und hat nur 2 Unterstuetzerinnen und Unterstuetzer. Da dein verfuegbares Budget bereits 0.0 CHF ist, konntest du keinen Beitrag mehr geben. Ohne genuegend finanzielle Mittel und mit so wenig Unterstuetzung insgesamt wurde das Projekt vom MES nicht beruecksichtigt.","The project 'Freiraum Spiel' (118) costs 9000 CHF and has only 2 supporters. Since your remaining budget was already 0.0 CHF, you could not contribute any funds. With no available budget from you and so little overall support, the project was not funded by the MES."
HVR,097,Auf der Station,EherJa,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Auf der Station' (097) kostet 13000 CHF und wird nur von 7 Personen unterstuetzt. Dein persoenliches Budget ist bereits bei 0.0 CHF, du kannst also nichts mehr zuteilen. Darum konnte das MES dieses Projekt mit deinem Budgetanteil nicht mehr beruecksichtigen.","The project 'Auf der Station' (097) costs 13000 CHF and is supported by only 7 people. Your personal budget is already at 0.0 CHF, so you could not allocate anything more. Therefore, the MES could not consider this project for funding from your share of the budget."
TWD,051,Förderpool Kultur,Ja,Yes,500.0,7498.0,6998.0,7498.0,,
TWD,109,Musikfestival auf dem Hügel,Ja,Yes,857.14,6998.0,6140.86,7498.0,,
TWD,001,Nebelphase,Ja,Yes,1333.33,6140.86,4807.52,7498.0,,
TWD,108,Märcheprogramm mit Musik,Ja,Yes,3333.33,4807.52,1474.19,7498.0,,
TWD,054,Herbststück 27,EherJa,Yes,1000.0,1474.19,474.19,7498.0,,
TWD,096,Freies Theater Fuego,Ja,Yes,474.19,474.19,0.0,7498.0,,
TWD,004,Ausstellung Zwischenräume,Ja,No,0.0,0.0,0.0,7498.0,"Das Projekt ""Ausstellung Zwischenräume"" (004) kostet 23100 CHF und hatte 6 Unterstuetzerinnen und Unterstuetzer. Dein persoenliches Budget ist bereits aufgebraucht (0.0 CHF). Darum konntest du diesem Projekt kein Geld mehr zuteilen, und es wurde von dir nicht mitfinanziert. Mit mehr verfuegbarem Budget haettest du einen Teil oder die ganzen 23100 CHF beisteuern koennen.","The project ""Ausstellung Zwischenräume – Accompanying projects for youth, culture and social awareness"" (004) costs 23100 CHF and had 6 supporters. Your personal budget is already used up (0.0 CHF). This means you could not allocate any money to this project, so it did not receive funding from you. With more available budget, you could have contributed part or all of the 23100 CHF."
TWD,098,Migrationsstimmen Archiv,EherJa,No,0.0,0.0,0.0,7498.0,"Das Projekt ""Migrationsstimmen Archiv"" (098) kostet 15000 CHF und hatte 7 Unterstuetzerinnen und Unterstuetzer. Es wurde nicht vom MES finanziert, weil am Schluss nicht genug Budget uebrig war, um dieses Projekt noch zu beruecksichtigen. Dein persoenliches Budget war bereits voll ausgeschoepft (0.0 CHF uebrig), darum konntest du selber keinen Beitrag mehr zu diesen 15000 CHF leisten. Insgesamt reichte das verteilte Geld nicht, um alle Projekte mit wenigen Unterstuetzern zu finanzieren, und dieses gehoerte leider dazu.","The project ""Migrationsstimmen Archiv"" (098) costs 15000 CHF and had 7 supporters. It was not funded by MES because, in the end, there was not enough budget left to include this project. Your personal budget was already fully used (0.0 CHF remaining), so you could not contribute to the 15000 CHF needed. Overall, the available funds were not enough to cover all projects with few supporters, and this project was one of them."
TWD,135,Tischtennis meets Kunst,Ja,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Tischtennis meets Kunst' kostet 8000 CHF und hatte 5 Unterstuetzerinnen und Unterstuetzer. Dein persoenliches Budget war schon aufgebraucht (0.0 CHF), darum konntest du nichts mehr dazu beitragen. Insgesamt reichten die vorhandenen Mittel und die geringe Zahl an Unterstuetzenden nicht aus, um dieses Projekt im Rahmen des MES zu finanzieren.","The project 'Tischtennis meets Kunst' costs 8000 CHF and had 5 supporters. Your personal budget was already used up (0.0 CHF), so you could not contribute anything more. Overall, the available funds and the small number of supporters were not enough to have this project financed within the MES."
TWD,074,Objektstudie Tisch,Ja,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Objektstudie Tisch' (074) hat 9692 CHF gekostet und nur 5 Unterstuetzer angezogen. Im System werden zuerst Projekte mit mehr Unterstuetzung und besserem Preis‑Leistungs‑Verhaeltnis gefoerdert. Weil dein persoenliches Budget schon bei 0.0 CHF war und es insgesamt zu wenig Leute mit Budget gab, die dieses eher teure Projekt priorisiert haben, hat es am Schluss nicht mehr ins Foerderbudget der MES gepasst.","The project 'Objektstudie Tisch' (074) cost 9692 CHF and only had 5 supporters. In the system, projects with broader support and a better cost‑benefit ratio are funded first. Because your personal budget was already at 0.0 CHF and there were not enough other voters with remaining budget who prioritized this relatively expensive project, it ultimately did not fit into the MES funding budget."
TWD,029,Projektfläche 27,EherJa,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Projektfläche 27' (029) mit Kosten von 30000 CHF und 6 Unterstuetzern konnte vom MES nicht finanziert werden, weil dein persoenliches Budget bereits bei 0.0 CHF liegt. Ohne verbleibendes Budget kannst du keine weiteren Mittel zu diesem Projekt beitragen, und das Projekt bleibt damit unter der noetigen Finanzierungsschwelle.","The project 'Projektfläche 27' (029) with a cost of 30000 CHF and 6 supporters could not be funded by the MES because your personal budget is already at 0.0 CHF. With no remaining budget, you cannot allocate any more funds to this project, so it stays below the required funding level."
TWD,069,Error Bloom,Ja,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Error Bloom' (069) wurde vom MES nicht finanziert, weil dein persoenliches Budget bereits bei 0.0 CHF war und du darum nichts mehr beitragen konntest. Gleichzeitig hatte das Projekt nur 4 Unterstuetzerinnen und Unterstuetzer und brauchte insgesamt 5000 CHF. Mit so wenigen Leuten laesst sich dieser Betrag nur schwer erreichen, und andere Projekte mit mehr Unterstuetzung und verfuegbarem Budget wurden bevorzugt finanziert.","The project 'Error Bloom' (069) was not funded by the MES because your personal budget was already at 0.0 CHF, so you could not contribute anything more. At the same time, the project had only 4 supporters and needed a total of 5000 CHF. With so few people, it is hard to reach that amount, and other projects with more support and available budget were funded instead."
TWD,142,Latin-Sounds,EherJa,No,0.0,0.0,0.0,7498.0,"Du hast dem Projekt 'Latin-Sounds' (142) kein Budget zugeteilt. Darum konnte es in deiner persoenlichen Auswahl nicht beruecksichtigt werden. Das Projekt haette 39500 CHF gekostet, hatte aber nur 5 Unterstuetzerinnen und Unterstuetzer. Mit einem verbleibenden Budget von 0.0 CHF war für dieses doch eher teure Projekt bei dir kein finanzieller Spielraum mehr vorhanden.","You did not allocate any budget to the project 'Latin-Sounds' (142). For this reason it could not be included in your personal selection. The project would have cost 39,500 CHF but had only 5 supporters. With a remaining budget of 0.0 CHF, there was no financial room left for this relatively expensive project in your choices."
TWD,038,Arbeitsbilder,EherJa,No,0.0,0.0,0.0,7498.0,"Das Projekt ""Arbeitsbilder"" (038) kostet 26670 CHF und hatte 4 Unterstuetzerinnen und Unterstuetzer. In der MES-Auswahl wurden zuerst Projekte gefoerdert, die mit moeglichst wenig Geld moeglichst viel Wirkung und Unterstuetzung erzielen. Im Vergleich dazu war dieses Projekt recht teuer und hatte nur 4 Personen, die es aktiv getragen haben. Darum ist es im Auswahlverfahren hinten angestanden und wurde nicht mehr beruecksichtigt, bevor dein Budget von 0.0 CHF ganz aufgebraucht war. Es ist also nicht wegen des Inhalts gescheitert, sondern weil andere Projekte mehr Unterstuetzung hatten oder guenstiger waren und dein Budget am Schluss nicht mehr gereicht hat.","The project ""Arbeitsbilder"" (038) costs 26670 CHF and had 4 supporters. In the MES selection, projects that achieve the most impact and support with the least money were funded first. Compared with others, this project is relatively expensive and had only 4 people actively backing it. Because of that, it was lower in the ranking and was not selected before your personal budget of 0.0 CHF was fully used up. So it was not rejected because of its content, but because other projects had more support or were cheaper, and in the end your remaining budget was no longer enough."
TWD,024,Montagskonzerte,EherJa,No,0.0,0.0,0.0,7498.0,Das Projekt 'Montagskonzerte ' (024) kostet 7000 CHF und hatte nur 4 Unterstuetzerinnen und Unterstuetzer. Dein persoenliches Budget war bereits ganz aufgebraucht (0.0 CHF). Darum konnte das MES dieses Projekt mit deinem Budget nicht mehr beruecksichtigen.,"The project 'Montagskonzerte ' (024) costs 7000 CHF and had only 4 supporters. Your personal budget was already fully used up (0.0 CHF). Therefore, the MES could not fund this project with your budget."
TWD,115,Wir sind viele,EherJa,No,0.0,0.0,0.0,7498.0,Das Projekt 'Wir sind viele' (115) kostet 20000 CHF und hatte 4 Unterstuetzerinnen und Unterstuetzer. Dein persoenliches Budget ist aber bereits aufgebraucht (0.0 CHF). Darum konntest du diesem Projekt kein Geld mehr zuteilen und es wurde von dir nicht mitfinanziert.,"The project 'Wir sind viele' (115) costs 20000 CHF and had 4 supporters. However, your personal budget is already used up (0.0 CHF). Therefore, you could not allocate any money to this project and it was not funded by you."
TWD,118,Freiraum Spiel,Ja,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Freiraum Spiel' (118) mit Kosten von 9000 CHF und nur 2 Unterstuetzern wurde vom MES nicht beruecksichtigt, weil dein persoenliches Budget bereits voll aufgebraucht war (0.0 CHF uebrig). Ohne Restbudget konntest du dem Projekt keinen Beitrag mehr geben, und mit so wenigen Unterstuetzern reichte die Gesamtfinanzierung nicht aus, um die 9000 CHF zu decken.","The project 'Freiraum Spiel' (118), costing 9000 CHF and supported by only 2 people, was not funded by the MES because your personal budget was already fully used up (0.0 CHF left). With no remaining budget, you could not contribute to this project, and with so few supporters the total available funding was not enough to cover the 9000 CHF."
TWD,097,Auf der Station,Ja,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Auf der Station' (097) kostet 13000 CHF und hatte 7 Unterstuetzerinnen und Unterstuetzer. Dein persoenliches Budget war aber schon bei 0.0 CHF, also komplett aufgebraucht. Im MES-System zaehlt nicht nur, wie viele Leute ein Projekt gut finden, sondern auch, wie viel Budget sie effektiv noch einbringen koennen. Weil bei dir kein Geld mehr uebrig war, konntest du nichts mehr zu diesem Projekt beitragen. Insgesamt kam damit zu wenig finanzieller Rueckhalt zusammen, um die 13000 CHF zu decken – darum wurde 'Auf der Station' (097) nicht finanziert.","'Auf der Station' (097) costs 13000 CHF and had 7 supporters. However, your personal budget was already at 0.0 CHF, so it was completely used up. In the MES system, it matters not only how many people like a project, but also how much budget they can still actually contribute. Since you had no money left, you could not add anything to this project. In total, there was not enough financial backing to cover the 13000 CHF – that is why 'Auf der Station' (097) was not funded."
TWD,070,Play Grid,Ja,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Play Grid' (070) kostet 8000 CHF und hatte nur 5 Unterstuetzerinnen und Unterstuetzer. Im MES wurden zuerst Projekte mit mehr Unterstuetzung und besserem Verhaeltnis von Kosten zu Anzahl Unterstuetzer beruecksichtigt. Dein persoenliches Budget ist zudem bereits bei 0.0 CHF, du konntest dieses Projekt also auch nicht mehr mitfinanzieren. Darum reichten die Mittel insgesamt nicht, und 'Play Grid' wurde nicht gefoerdert.","The project 'Play Grid' (070) costs 8000 CHF and had only 5 supporters. In the MES process, projects with more support and a better ratio of cost to number of supporters were funded first. Your personal budget is already at 0.0 CHF, so you could not help finance this project either. Because of this, the available funds were not enough, and 'Play Grid' was not funded."
KXA,051,Förderpool Kultur,EherJa,Yes,250.0,7498.0,7248.0,7498.0,,
KXA,109,Musikfestival auf dem Hügel,Ja,Yes,857.14,7248.0,6390.86,7498.0,,
KXA,001,Nebelphase,Ja,Yes,1333.33,6390.86,5057.52,7498.0,,
KXA,108,Märcheprogramm mit Musik,Ja,Yes,3333.33,5057.52,1724.19,7498.0,,
KXA,098,Migrationsstimmen Archiv,EherJa,No,0.0,1724.19,1724.19,7498.0,"Das Projekt 'Migrationsstimmen Archiv' (098) hat 15000 CHF gekostet und nur 7 Unterstuetzerinnen und Unterstuetzer gehabt. Damit war es im Vergleich zu anderen Projekten eher teuer pro Person, die es aktiv wollte. Dein uebriges Budget von 1724.1904761904766 CHF haette zudem nicht gereicht, um dieses konkrete Projekt mitzufinanzieren, ohne dass dafuer andere Projekte haetten leer ausgehen muessen. Darum wurde es in der MES-Auswertung nicht beruecksichtigt.","The project 'Migrationsstimmen Archiv' (098) cost 15000 CHF and had only 7 supporters. Compared to other projects, this made it quite expensive per person actively backing it. Your remaining budget of 1724.1904761904766 CHF was also not enough to help fund this specific project without leaving other projects without support. For these reasons, it was not selected for funding in the MES process."
KXA,029,Projektfläche 27,EherJa,No,0.0,1724.19,1724.19,7498.0,Das Projekt 'Projektfläche 27' (029) kostet 30000 CHF und hat 6 Unterstuetzerinnen und Unterstuetzer. Dein uebriger Betrag von 1724.1904761904766 CHF reicht dafuer nicht aus. Darum konnte das MES dieses Projekt mit deinem Budget nicht finanzieren.,"The project 'Projektfläche 27' (029) costs 30000 CHF and has 6 supporters. Your remaining budget of 1724.1904761904766 CHF is not enough to cover this amount. Therefore, the MES could not fund this project with your budget."
GUC,051,Förderpool Kultur,Ja,Yes,500.0,7498.0,6998.0,7498.0,,
GUC,108,Märcheprogramm mit Musik,Ja,Yes,3333.33,6998.0,3664.67,7498.0,,
GUC,054,Herbststück 27,EherJa,Yes,1000.0,3664.67,2664.67,7498.0,,
GUC,048,Festival Resonanz,EherJa,Yes,2528.71,2664.67,135.95,7498.0,,
GUC,135,Tischtennis meets Kunst,EherJa,No,0.0,135.95,135.95,7498.0,"Das Projekt 'Tischtennis meets Kunst' (135) kostet 8000 CHF, hat aber nur 5 Unterstuetzerinnen und Unterstuetzer. Mit deinem restlichen Budget von 135.95 CHF kannst du alleine das Projekt nicht finanzieren, und insgesamt gab es zu wenig Leute, die genug Mittel dafuer eingesetzt haben. Darum wurde das Projekt vom MES am Schluss nicht beruecksichtigt.","The project 'Tischtennis meets Kunst' (135) costs 8000 CHF but has only 5 supporters. With your remaining budget of 135.95 CHF you cannot fund the project on your own, and overall there were too few people committing enough funds to reach 8000 CHF. That is why the project was not funded by the MES."
GUC,074,Objektstudie Tisch,Ja,No,0.0,135.95,135.95,7498.0,"Du hesch für s Projekt ""Objektstudie Tisch"" mit 9692 CHF und 5 Supporter abgstimmt. Dis verblibends Budget isch aber nume no 135.9523809523812 CHF gsi. Will s Projekt viu meh koschtet als du hesch chöne zuteile, isch dini Stimme bim finale Verteile vom MES-Gäld nöd gnueg gsi, dass s Projekt chönti finanziert werde. Drum isch ""Objektstudie Tisch"" am Schluss nöd unterstützt worde.","You voted for the project ""Objektstudie Tisch"" with a cost of 9692 CHF and 5 supporters. However, your remaining budget was only 135.9523809523812 CHF. Because the project costs much more than you could allocate, your vote was not enough in the final MES funding calculation to get this project financed. That is why ""Objektstudie Tisch"" was ultimately not funded."
BKT,051,Förderpool Kultur,Ja,Yes,500.0,7498.0,6998.0,7498.0,,
BKT,109,Musikfestival auf dem Hügel,Ja,Yes,857.14,6998.0,6140.86,7498.0,,
BKT,001,Nebelphase,Ja,Yes,1333.33,6140.86,4807.52,7498.0,,
BKT,108,Märcheprogramm mit Musik,EherJa,Yes,1666.67,4807.52,3140.86,7498.0,,
BKT,054,Herbststück 27,Ja,Yes,2000.0,3140.86,1140.86,7498.0,,
BKT,119,Bandprojekt GOAT,EherJa,Yes,490.0,1140.86,650.86,7498.0,,
BKT,048,Festival Resonanz,EherJa,Yes,650.86,650.86,0.0,7498.0,,
BKT,096,Freies Theater Fuego,EherJa,Yes,0.0,0.0,0.0,7498.0,,
BKT,004,Ausstellung Zwischenräume,Ja,No,0.0,0.0,0.0,7498.0,"Das Projekt „Ausstellung Zwischenräume“ (004) kostet 23100 CHF und wurde von 6 Personen unterstuetzt. Du hattest dein ganzes Budget bereits auf andere Projekte verteilt, dein verbleibendes Budget war 0.0 CHF. Darum konntest du diesem Projekt kein Geld mehr zuteilen, und es zaehlt bei dir nicht zu den finanzierten Projekten, auch wenn es dir vielleicht wichtig ist.","The project “Ausstellung Zwischenräume – Accompanying projects for youth, culture and social awareness” (004) costs 23100 CHF and was supported by 6 people. You had already used your entire budget on other projects, your remaining budget was 0.0 CHF. Because of that, you could not allocate any money to this project, so for you it is not counted as funded, even if you might consider it important."
BKT,098,Migrationsstimmen Archiv,Ja,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Migrationsstimmen Archiv' (098) kostet 15000 CHF und wurde von 7 Personen unterstuetzt. Im Verfahren vom MES kommen zuerst Projekte zum Zug, die viele Unterstuetzerinnen und Unterstuetzer haben und gleichzeitig in dein persoenliches Budget passen. Dein Budget ist bereits bei 0.0 CHF, das heisst: Du konntest kein weiteres Projekt mehr finanzieren. Darum ging dein uebriger Einfluss an andere Projekte, die mit den verfuegbaren Budgets von allen Waehlerinnen und Waehlern besser abgedeckt werden konnten. So ist 'Migrationsstimmen Archiv' am Schluss nicht mehr ins Geld gekommen und wurde nicht finanziert.","The project 'Migrationsstimmen Archiv' (098) costs 15000 CHF and was supported by 7 people. In the MES procedure, projects are funded first if they have enough supporters and still fit into each voter’s personal budget. Your budget is already at 0.0 CHF, which means you could not finance any additional project. Because of this, your remaining influence went to other projects that could be better covered by the available budgets of all voters together. As a result, 'Migrationsstimmen Archiv' did not make it into the funded group and was not financed."
BKT,074,Objektstudie Tisch,EherJa,No,0.0,0.0,0.0,7498.0,"Das Projekt ""Objektstudie Tisch"" (074) hat 9692 CHF gekostet, aber nur 5 Unterstuetzer gefunden. Beim MES-Verfahren werden zuerst die Projekte mit den meisten Unterstuetzern finanziert, solange noch genug Geld im Topf ist. Deine persoenliche Stimme fuer dieses Projekt war zwar gueltig, aber insgesamt waren es klar zu wenige Leute, die es unterstuetzt haben. Darum ist das Projekt nicht in die Finanzierungsrunde gekommen, bevor das gemeinsame Budget voll ausgeschöpft war. Dein eigenes Budget ist jetzt bei 0.0 CHF, das heisst: Du hast alles Dir zur Verfuegung stehende Geld bereits anderen Projekten zugeteilt, und das Ergebnis steht fest.","The project ""Objektstudie Tisch"" (074) cost 9692 CHF but had only 5 supporters. In the MES procedure, the projects with the most supporters are funded first, as long as there is still enough money in the common pot. Your personal vote for this project was valid, but overall there were clearly too few people backing it. Because of that, the project did not make it into the funded group before the shared budget was used up. Your own voter budget is now 0.0 CHF, meaning you already allocated all the funds available to you to other projects, and the outcome is final."
BKT,029,Projektfläche 27,EherJa,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Projektfläche 27' (029) wurde nicht vom MES finanziert, weil dein persoenliches Budget bereits bei 0.0 CHF war und du deshalb keine Mittel mehr zuteilen konntest. Ausserdem haette das Projekt 30000 CHF gebraucht, hatte aber nur 6 Unterstuetzerinnen und Unterstuetzer. Mit so wenigen Leuten, die dahinterstehen, war die Nachfrage im Vergleich zu anderen Projekten zu klein, um eine Finanzierung zu rechtfertigen.","The project 'Projektfläche 27' (029) was not funded by MES because your personal budget was already at 0.0 CHF, so you could not allocate any more money. In addition, the project needed 30000 CHF but had only 6 supporters. With so few people backing it, the demand was too low compared with other projects to justify funding."
BKT,069,Error Bloom,EherJa,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Error Bloom' (069) wurde vom MES nicht finanziert, weil dein uufteiligs Stimmbudget scho ganz ufgbrauchti gsi isch (du hesch nur no 0.0 CHF gha). Au wenn d Projektkoschte 5000 CHF sind und 4 Unterstützer dahinter stah, chan s MES nume die Projekte mit dire Gäld unterstütze, wo i dim Budget-Rahme läged. Da kei Budget meh frei gsi isch, isch kei Finanzierig drii gsi.","The project 'Error Bloom' (069) was not funded by the MES because your allocated voting budget was already fully used up (you had only 0.0 CHF left). Even though the project costs 5000 CHF and had 4 supporters, MES can only fund projects with the money that still fits inside your personal budget. Since there was no budget left, this project could not receive any funding."
BKT,142,Latin-Sounds,EherJa,No,0.0,0.0,0.0,7498.0,"Projekt 142 „Latin-Sounds“ konnte nicht unterstuetzt werden. Die Kosten von 39500 CHF sind hoch, gleichzeitig haben sich nur 5 Unterstuetzerinnen und Unterstuetzer eingetragen. Zudem ist dein persoenliches Budget bereits bei 0.0 CHF, du kannst also nichts mehr beitragen. Insgesamt reichen damit weder Unterstuetzung noch Mittel aus, damit das MES dieses Projekt finanziert.","Project 142 ‘Latin-Sounds’ could not be funded. The cost of 39500 CHF is high, while only 5 supporters signed up. In addition, your personal budget is already 0.0 CHF, so you cannot contribute anything more. Overall, there is not enough support or funding available for the MES to finance this project."
BKT,114,Zuhörraum,EherJa,No,0.0,0.0,0.0,7498.0,"Du hesch fir s Projekt 'Zuhörraum' kei Budget meh gha, din verblibender Betrag isch bi 0.0 CHF gstande. Das Projekt het 25000 CHF koschtet und nume 3 Unterstützer gha. Will s chlii isch und wänig Rückhalt gha het im Verglyych z andere Projekte, isch dis Geld schonn früener für anders iiglängt worde. Drum het s MES das Projekt am Schluss nöd finanziert.","You had no budget left for the project 'Zuhörraum', your remaining amount was 0.0 CHF. The project cost 25000 CHF and had only 3 supporters. Because it was small and had little backing compared to other projects, your funds were already used up for other choices. That is why MES did not fund this project in the end."
BKT,042,Heftlabor,EherJa,No,0.0,0.0,0.0,7498.0,"Das Projekt 'Heftlabor' (042) kostet 10400 CHF, hatte aber nur 3 supporters. Viele andere Projekte hatten mehr Unterstuetzung und konnten mit dem vorhandenen Geld besser finanziert werden. Dazu kommt: Dein persoenliches Budget ist schon aufgebraucht (0.0 CHF), du kannst diesem Projekt also nichts mehr zuteilen. Darum wurde 'Heftlabor' in dieser Runde nicht vom MES finanziert.","The project 'Heftlabor' (042) costs 10400 CHF but had only 3 supporters. Many other projects had more support and could be funded more effectively with the available money. In addition, your personal budget is already used up (0.0 CHF), so you cannot allocate anything more to this project. For these reasons, 'Heftlabor' was not funded by the MES in this round."
