Voter_ID,Project_ID,Title,Vote,Funded,Amount_Paid_CHF,Budget_Before_Step_CHF,Budget_After_Step_CHF,Voter_Endowment,Individual_Outcome_Reason_DE,Individual_Outcome_Reason_EN
NAK,103,ECHO – Listening Sessions & Gespräche,EherJa,No,0.0,826.38,826.38,7000.0,"Das Projekt 'ECHO – Listening Sessions & Gespräche' (103) kostet 8500 CHF und hat 4 Unterstuetzerinnen und Unterstuetzer. Mit deinem verbleibenden Budget von 826.3780663780656 CHF hättest du dieses Projekt nicht allein finanzieren koennen. Auch wenn alle Stimmen zusammengezaehlt wurden, reichten die vorhandenen Mittel des MES nicht aus, um alle Projekte zu finanzieren. Dabei wurden zuerst die Projekte beruecksichtigt, die mit dem verfuegbaren Gesamtbudget und der Anzahl Unterstuetzerinnen und Unterstuetzer am besten passten. So blieb fuer dieses Projekt am Schluss leider kein genug grosses Budget uebrig, obwohl es 4 Unterstuetzer hatte und 8500 CHF beantragt wurden.","The project 'ECHO – Listening Sessions & Gespräche' (103) costs 8500 CHF and has 4 supporters. With your remaining budget of 826.3780663780656 CHF, you could not have financed this project on your own. Even after combining all voters’ budgets, the total MES funds were not enough to finance every project. The selection therefore focused first on projects that fit best with the available overall budget and their level of support. As a result, there was unfortunately not enough budget left for this project in the end, even though it had 4 supporters and requested 8500 CHF."
NAK,050,30 Jahre Kurzfilmtage – Ein Pop-up Kino für Winterthur,EherJa,No,0.0,826.38,826.38,7000.0,"Du hesch no 826.38 CHF im Budget gha, aber s'Projekt ""30 Jahre Kurzfilmtage – Ein Pop-up Kino für Winterthur"" kostet 30000 CHF. Mit dine 4 Unterstützer sind das im Verglich zu de Choschte relativ wenig Lüüt, wo druf setzt. Drum isch s'Gäld nöd ufgange, um so es grosses Projekt seriös z finanzieren, und s'MES het sich für anderi Projekte mit bessere Choscht‑/Unterstützer‑Verhältnis entschiede.","You still had 826.38 CHF left in your budget, but the project ""30 Years of Kurzfilmtage – A Pop-up Cinema for Winterthur"" costs 30000 CHF. With only 4 supporters, that is quite a small number of people backing it compared to its high cost. Because of this, there was not enough money to fund such an expensive project in a responsible way, and MES prioritised other projects that had a better balance between cost and number of supporters."
NAK,099,Am selben Tisch – Ein Projekt für spontane Begegnungen und sozialen Austausch,EherJa,No,0.0,826.38,826.38,7000.0,"Du hesch no 826.38 CHF i dim Budget, aber s Projekt ""Am selben Tisch – Ein Projekt für spontane Begegnungen und sozialen Austausch"" (099) koschtet 28200 CHF. Das isch viel meh als du no chasch uusegäh, drum hets vo dim Budget her nid längt. Zudem hät s Projekt nume 5 Unterstützerinne und Unterstützer gha. Mit so wenig Unterstützig isch s im Verglich mit andere Projekte schwächer glosse worde, und drum isch s am Schluss nid vom MES finanziert worde.","You still had 826.38 CHF left in your budget, but the project ""Am selben Tisch – Ein Projekt für spontane Begegnungen und sozialen Austausch"" (099) costs 28200 CHF. That is far more than you could allocate, so your remaining budget was not enough to support it. In addition, the project had only 5 supporters. With so little backing, it ranked weaker compared to other projects, and therefore it was not funded by the MES."
NAK,027,Ein offenes Wohnzimmer für Kultur – KafiDia,EherJa,No,0.0,826.38,826.38,7000.0,"Das Projekt 'Ein offenes Wohnzimmer für Kultur – KafiDia' (027) kostet 20000 CHF und hatte 4 Unterstuetzerinnen und Unterstuetzer. Mit deinem uebrigen Budget von 826.38 CHF haettest du allein die noetige Summe nicht decken koennen. Insgesamt reichten die zugesagten Mittel und die Zahl der Unterstuetzer nicht aus, damit das Projekt im Rahmen des MES eine Finanzierung bekommt. Darum wurde es nicht beruecksichtigt.","The project 'Ein offenes Wohnzimmer für Kultur – KafiDia' (027) costs 20000 CHF and had 4 supporters. With your remaining budget of 826.38 CHF, you could not cover the required amount on your own. Overall, the pledged funds and the number of supporters were not enough for the project to receive funding within the MES. That is why it was not selected."
NAK,121,GERICHTE UND GESCHICHTEN: Eine Kooperation mit dem Verein Solinetz Winterthur,EherJa,No,0.0,826.38,826.38,7000.0,"Das Projekt 'GERICHTE UND GESCHICHTEN: Eine Kooperation mit dem Verein Solinetz Winterthur' (121) kostet 7000 CHF und hatte 3 Unterstuetzerinnen und Unterstuetzer. Dein restliches Budget von 826.3780663780656 CHF reicht leider nicht, um ein so teures Projekt zu finanzieren. Darum konnte dieses Projekt in deiner Auswahl nicht beruecksichtigt werden.","The project 'GERICHTE UND GESCHICHTEN: Eine Kooperation mit dem Verein Solinetz Winterthur' (121) costs 7000 CHF and had 3 supporters. Your remaining budget of 826.3780663780656 CHF is not enough to fund such an expensive project. Therefore, this project could not be included in your final selection."
NAK,084,VIELSINNIG & VERHANDELBAR (Arbeitstitel),Ja,No,0.0,826.38,826.38,7000.0,"NAK, dis Projekt 'VIELSINNIG & VERHANDELBAR (Arbeitstitel)' (084) het 4000 CHF koscht und isch nume vo 2 Lüüt unterstützt worde. Mit so chline Unterstützig im Verglich zu de Aare Projäkt, wo meh Stimme und/oder besseri Passig zum verfüegbare Budget gha händ, isch es bim Verteile vom Geld hinder aagstande. Din verbliebene Budgetbetrag isch drum bi 826.3780663780656 CHF blibe und het nöd längt, um grad no es Projekt i dere Grössenordnig mit 4000 CHF sinnvoll z'berücksichtigä.","NAK, the project 'VIELSINNIG & VERHANDELBAR (working title)' (084) cost 4000 CHF and was supported by only 2 people. With such low support compared to other projects that had more backers and/or fit better into the available budget, it fell behind when the funds were allocated. Your remaining voting budget therefore stayed at 826.3780663780656 CHF and was not enough to make it reasonable to include an additional project of 4000 CHF."
AND,028,BESENKAMMERSPIELE,Ja,Yes,1272.73,7000.0,5727.27,7000.0,,
AND,013,Inklusive lauschig-Lesungen,EherJa,Yes,727.27,5727.27,5000.0,7000.0,,
AND,082,"Materia - ein klanglicher und musikalischer Blick auf Material, Erde und Ambiguität des Existierens.",Ja,Yes,88.89,5000.0,4911.11,7000.0,,
AND,053,Das gehört gehört - 2. Staffel,EherJa,Yes,608.89,4911.11,4302.22,7000.0,,
AND,023,Jungkunst für alle,Ja,Yes,2857.14,4302.22,1445.08,7000.0,,
AND,140,Euses Salzhus,EherJa,Yes,1445.08,1445.08,0.0,7000.0,,
AND,057,Blütenzeit,Ja,No,0.0,0.0,0.0,7000.0,"Das Projekt 'Blütenzeit' (057) kostet 11920 CHF und hatte 5 Unterstuetzerinnen und Unterstuetzer. Im MES-Verfahren reicht das oft nicht: Einerseits ist die Zahl der Unterstuetzenden im Vergleich zu anderen Projekten eher klein, anderseits war dein persoenliches Budget schon bei 0.0 CHF, also konntest du selbst nichts mehr beitragen. Weil das verfuegbare Gesamtbudget des MES begrenzt ist, werden zuerst jene Projekte finanziert, die mit dem vorhandenen Geld und genuegend Unterstuetzung am meisten Wirkung erzielen. Dabei ist 'Blütenzeit' leider unter die Finanzierungsschwelle gefallen und wurde deshalb nicht gestaerkt.","The project 'Blütenzeit' (057) costs 11920 CHF and had support from 5 people. In the MES process this is often not enough: on one hand, the number of supporters is relatively low compared with other projects, and on the other hand your personal budget was already at 0.0 CHF, so you could not add any funding yourself. Because the MES total budget is limited, the system first funds those projects that can be fully covered with the available money and have enough backing. In that comparison, 'Blütenzeit' fell below the funding threshold and therefore was not financed."
AND,062,Klangkartografien – hörbare Räume,EherJa,No,0.0,0.0,0.0,7000.0,"Ds Projekt 'Klangkartografien – hörbare Räume' (062) hät 7500 CHF koschtet, aber nume 5 Lüüt hend das unterstützt. Das isch z wenig im Verglich zu andere Projekte, wo mit meh Unterstützig und ähnliche oder bessere Wirkung meh Stimm vom MES übercho hend. Mit so chline Zahlä hed s MES gmerkt, dass s Interesse in dr Bevölkerig aktuell z gering isch, und drum isch s Geld lieber a Projekt gange, wo meh Lüüt direkt azeigt händ, dass s ihne wichtig isch. Für di persönlich het s au keis Rästbudget meh geh – dini 0.0 CHF sind scho vollständi i anderi Projekte investiert gsi, bevor s no zu dem Projekt häts chönne cho.","The project 'Klangkartografien – hörbare Räume' (062) would have cost 7500 CHF but had support from only 5 people. Compared with other projects that had more backers and a similar or better impact, this was too little for the MES to justify funding. The low number of supporters signalled that public interest in this idea is currently limited, so the money was directed to projects that more people clearly showed they cared about. For you personally, there was also no remaining budget – your 0.0 CHF had already been fully allocated to other projects before it could go to this one."
AND,117,Dialogplatzkonzerte 2027,EherJa,No,0.0,0.0,0.0,7000.0,"Das Projekt ""Dialogplatzkonzerte 2027"" (117) haett 15900 CHF gekostet und wurde nur von 5 Personen unterstuetzt. Weil dein persoenliches Budget schon auf 0.0 CHF aufgebraucht ist, konntest du nichts mehr dazu geben. Das MES finanziert nur Projekte, fuer die genug Unterstuetzung und Budget zusammenkommt. Darum wurde dieses Projekt am Schluss nicht beruecksichtigt.","The project ""Dialogplatzkonzerte 2027"" (117) would have cost 15900 CHF and was supported by only 5 people. Since your personal budget was already down to 0.0 CHF, you could not allocate any more money to it. The MES only funds projects that receive enough support and fit within the available budget. That is why this project was ultimately not financed."
AND,068,Freude und Heiterkeit in Alterszentren,EherJa,No,0.0,0.0,0.0,7000.0,"Das Projekt 'Freude und Heiterkeit in Alterszentren' (068) kostet 15000 CHF und wurde nur von 6 Personen unterstuetzt. Damit die MES ein Projekt finanziert, braucht es nicht nur einen Betrag, der ins Gesamtbudget passt, sondern auch genug Rueckhalt bei den Stimmberechtigten. In diesem Fall war der Unterstuetzerkreis mit 6 Leuten sehr klein im Vergleich zu anderen Projekten. Ausserdem ist dein persoenliches Budget bereits bei 0.0 CHF, du kannst also nichts mehr zu diesem Projekt beitragen. Zusammengefasst: Zu wenig Unterstuetzung (nur 6 Unterstuetzer) und kein verfuegbares Budget (0.0 CHF) fuehrten dazu, dass das Projekt trotz Kosten von 15000 CHF nicht beruecksichtigt wurde.","The project 'Joy and Cheer in Senior Centers' (068) costs 15000 CHF and was supported by only 6 people. For MES to fund a project, it needs not only to fit into the overall budget, but also to have enough backing from voters. In this case, support was very low, with just 6 supporters compared to other projects. In addition, your personal budget is already at 0.0 CHF, so you cannot contribute anything to this project. In short: too little support (only 6 supporters) and no available budget (0.0 CHF) meant that the project, despite its cost of 15000 CHF, was not funded."
AND,134,Zeitspuren Konzertreihe,EherJa,No,0.0,0.0,0.0,7000.0,"Das Projekt „Zeitspuren Konzertreihe“ (134) haette 9200 CHF gebraucht und hatte nur 4 Unterstuetzerinnen und Unterstuetzer. In diesem Verfahren zaehlt beides: wie viele Leute ein Projekt mittragen und ob noch genug Geld im gemeinsamen Topf ist. Bei „Zeitspuren Konzertreihe“ waren die Unterstuetzung (4 Personen) und das Preis-Leistungs-Verhaeltnis im Vergleich mit anderen Projekten zu schwach. Gleichzeitig war dein persoenliches Budget bereits bei 0.0 CHF, du konntest also selbst nichts mehr beitragen. In der Kombination hat das dazu gefuehrt, dass „Zeitspuren Konzertreihe“ (134) in dieser Runde nicht vom MES finanziert wurde.","The project “Zeitspuren Konzertreihe” (134) needed 9200 CHF and had only 4 supporters. In this funding method, both aspects matter: how many people back a project and whether there is still enough money left in the common budget. For “Zeitspuren Konzertreihe”, the support (4 people) and the value for money were weaker than for other projects. At the same time, your personal budget was already at 0.0 CHF, so you could not contribute any further. Taken together, this led to “Zeitspuren Konzertreihe” (134) not being funded by the MES in this round."
AND,050,30 Jahre Kurzfilmtage – Ein Pop-up Kino für Winterthur,Ja,No,0.0,0.0,0.0,7000.0,"Das Projekt ""30 Jahre Kurzfilmtage – Ein Pop-up Kino für Winterthur"" kostet 30000 CHF und hatte 4 Unterstuetzerinnen und Unterstuetzer. Dein persoenliches Budget ist aber schon bei 0.0 CHF – du hast also nichts mehr uebrig, das du diesem Projekt zuteilen koenntest. Darum konntest du es im Rahmen vom MES nicht mitfinanzieren, auch wenn dir das Projekt vielleicht gefallen haette.","The project ""30 Years Kurzfilmtage – A pop-up cinema for Winterthur"" costs 30000 CHF and had 4 supporters. Your personal budget is already at 0.0 CHF – you have nothing left to allocate to this project. That is why it could not receive funding from you within the MES, even if you might have liked the idea."
AND,131,Das ist Meinung. Was ist Deinung?,Ja,No,0.0,0.0,0.0,7000.0,"Das Projekt 'Das ist Meinung. Was ist Deinung?' (131) haett 13500 CHF gekostet und wurde nur von 3 Personen unterstuetzt. Dein persoenliches Budget ist bereits bei 0.0 CHF, darum kannst du selber nichts mehr dazu beitragen. Insgesamt schaut das MES darauf, dass moeglichst viele Leute hinter einem Projekt stehen und dass es ins Gesamtbudget passt. Weil dieses Projekt wenig Unterstuetzung (nur 3 Unterstuetzerinnen und Unterstuetzer) hatte und das verfuegbare Geld schon durch andere, staerker nachgefragte Projekte gebunden war, wurde es nicht finanziert.","The project 'Das ist Meinung. Was ist Deinung?' (131) would have cost 13,500 CHF and was supported by only 3 people. Your personal budget is already at 0.0 CHF, so you cannot contribute to it anymore. Overall, MES aims to fund projects that have broad support and still fit into the total budget. Because this project had very little support (only 3 supporters) and the available funds were already tied up in other, more demanded projects, it was not funded."
OLK,028,BESENKAMMERSPIELE,EherJa,Yes,636.36,7000.0,6363.64,7000.0,,
OLK,013,Inklusive lauschig-Lesungen,EherJa,Yes,727.27,6363.64,5636.36,7000.0,,
OLK,071,Chunsch z'Tisch?,Ja,Yes,1600.0,5636.36,4036.36,7000.0,,
OLK,082,"Materia - ein klanglicher und musikalischer Blick auf Material, Erde und Ambiguität des Existierens.",EherJa,Yes,44.44,4036.36,3991.92,7000.0,,
OLK,053,Das gehört gehört - 2. Staffel,EherJa,Yes,608.89,3991.92,3383.03,7000.0,,
OLK,023,Jungkunst für alle,EherJa,Yes,1428.57,3383.03,1954.46,7000.0,,
OLK,105,FRAUENSACHE/Chorische SUITE_ZH ,EherJa,Yes,333.33,1954.46,1621.13,7000.0,,
OLK,140,Euses Salzhus,EherJa,Yes,1503.87,1621.13,117.26,7000.0,,
OLK,032,Kulthur – Bunte Kulturstadt Winterthur | Kulturstadtkarte für Winterthur,EherJa,No,0.0,117.26,117.26,7000.0,"Das Projekt ""Kulthur – Bunte Kulturstadt Winterthur | Kulturstadtkarte für Winterthur"" (032) kostet 14970 CHF und hatte 5 Unterstuetzerinnen und Unterstuetzer. Damit es vom MES finanziert werden kann, muesste das verfuegbare Budget fuer dieses Projekt mindestens 14970 CHF betragen. Dein restliches Budget betraegt aber nur 117.25829725829863 CHF. Auch wenn du das Projekt gut findest, reicht dieses Budget bei weitem nicht, um die 14970 CHF zu decken. Darum konnte das Projekt trotz 5 Unterstuetzenden nicht finanziert werden.","The project ""Kulthur – Bunte Kulturstadt Winterthur | Kulturstadtkarte für Winterthur"" (032) costs 14970 CHF and had 5 supporters. For MES to fund it, the available budget for this project would need to cover the full 14970 CHF. However, your remaining budget is only 117.25829725829863 CHF. Even if you like the project, this amount is far from enough to pay the 14970 CHF needed. That is why the project, despite having 5 supporters, could not be funded."
OLK,111,HIDDEN SOUNDS,EherJa,No,0.0,117.26,117.26,7000.0,"Das Projekt 'HIDDEN SOUNDS' (111) kostet 23197 CHF und hatte nur 6 Unterstuetzerinnen und Unterstuetzer. Dein uebriger Betrag von 117.25829725829863 CHF haette nicht gereicht, um dieses Projekt mitzufinanzieren. Darum wurde es in dieser Runde nicht vom MES beruecksichtigt.",The project 'HIDDEN SOUNDS' (111) costs 23197 CHF and had only 6 supporters. Your remaining budget of 117.25829725829863 CHF was not enough to help fund this project. That is why it was not funded by the MES in this round.
OLK,057,Blütenzeit,EherJa,No,0.0,117.26,117.26,7000.0,"Das Projekt 'Blütenzeit' (057) kostet 11920 CHF und hatte nur 5 Unterstützerinnen und Unterstützer. Mit deinem restlichen Budget von 117.25829725829863 CHF hättest du nur einen sehr kleinen Teil davon abdecken können. Im MES-Verfahren werden zuerst Projekte finanziert, die genug Unterstuetzung und genug Geld von vielen Personen zusammen erhalten. Weil bei 'Blütenzeit' sowohl die Anzahl Unterstuetzer (5 Personen) als auch die gedeckten Kosten zu tief waren, reichte es nicht fuer eine Finanzierung, selbst wenn dein ganzes restliches Budget dazugekommen waere.","The project 'Blütenzeit' (057) costs 11920 CHF and had only 5 supporters. With your remaining budget of 117.25829725829863 CHF, you could only cover a very small part of that amount. In the MES procedure, projects are funded first if they receive enough support and enough money from many people together. Because 'Blütenzeit' had both too few supporters (5 people) and too little of its total 11920 CHF covered, it could not be funded, even if all of your remaining budget had been added."
OLK,062,Klangkartografien – hörbare Räume,EherJa,No,0.0,117.26,117.26,7000.0,"Projekt 062 'Klangkartografien – hörbare Räume' kostet 7500 CHF und hatte 5 Unterstuetzerinnen und Unterstuetzer. Mit deinem verbleibenden Budget von 117.25829725829863 CHF haettest du dieses Projekt allein nie voll finanzieren koennen. Im MES-System werden zuerst guenstigere Projekte oder Projekte mit mehr Unterstuetzung beruecksichtigt, damit moeglichst viele Vorhaben realisiert werden koennen. Weil 7500 CHF im Vergleich zu deinem Restbudget sehr hoch sind und nur 5 Personen dieses Projekt getragen haben, reichte das Gesamtbudget, das dem Projekt zugeteilt wurde, am Schluss nicht aus – darum wurde 'Klangkartografien – hörbare Räume' nicht finanziert.","Project 062 'Klangkartografien – hörbare Räume' costs 7500 CHF and had 5 supporters. With your remaining budget of 117.25829725829863 CHF, you could never have fully financed this project on your own. In the MES system, cheaper projects or projects with broader support are prioritized so that as many ideas as possible can be realised. Because 7500 CHF is very high compared to your remaining budget and only 5 people supported this project, the total budget allocated to it was not enough in the end – that is why 'Klangkartografien – hörbare Räume' was not funded."
OLK,117,Dialogplatzkonzerte 2027,EherJa,No,0.0,117.26,117.26,7000.0,"Du hesch nur no 117.26 CHF Budget, aber s Projekt 'Dialogplatzkonzerte 2027' koschtet 15900 CHF. Das isch viel z'teuera im Verglich zu dim restliche Budget. Ausserdem hend nur 5 Lüt das Projekt unterstützt. Mit so wenig Unterstützig und so hohe Choschte het s MES entschiede, anderi Projekte mit meh Rückhalt und besserem Preis‑Leistungs‑Verhältnis z finanziere.","You only had 117.26 CHF left in your budget, but the project 'Dialogplatzkonzerte 2027' costs 15900 CHF. That is far too expensive compared with your remaining budget. In addition, only 5 people supported this project. With such low support and such high costs, MES decided to fund other projects with more backing and a better cost–benefit ratio."
OLK,103,ECHO – Listening Sessions & Gespräche,EherJa,No,0.0,117.26,117.26,7000.0,"Das Projekt 'ECHO – Listening Sessions & Gespräche' (103) kostet 8500 CHF und hatte 4 Unterstuetzer:innen. Dein restliches Budget von 117.25829725829863 CHF haette also bei weitem nicht gereicht, um dieses Projekt alleine zu finanzieren. Gleichzeitig gab es andere Projekte, die insgesamt mehr Unterstuetzung erhielten oder mit dem verfuergbaren Geld mehr Wirkung versprachen. Darum wurde dieses Projekt vom MES in dieser Runde nicht beruecksichtigt.","The project 'ECHO – Listening Sessions & Gespräche' (103) costs 8500 CHF and had 4 supporters. Your remaining budget of 117.25829725829863 CHF was therefore far from enough to fund this project on your own. At the same time, other projects received more overall support or were expected to have more impact with the available funds. For these reasons, this project was not funded by the MES in this round."
OLK,068,Freude und Heiterkeit in Alterszentren,EherJa,No,0.0,117.26,117.26,7000.0,"Dein restliches Budget isch 117.26 CHF, aber s Projekt kostet 15000 CHF. Das het nid in dini verblibendi Mittel passt. Usgerdem hend nume 6 Persone s Projekt unterstuetzt – im Verglaich zu andere Projekte isch das eher wenig gsi. Drum isch 'Freude und Heiterkeit in Alterszentren' (068) vom MES nid finanziert worde.","Your remaining budget is 117.26 CHF, but the project costs 15000 CHF. That did not fit within your available funds. In addition, only 6 people supported the project – compared to other projects this was relatively few. For these reasons, the MES did not fund the project 'Freude und Heiterkeit in Alterszentren' (068)."
OLK,134,Zeitspuren Konzertreihe,EherJa,No,0.0,117.26,117.26,7000.0,"Das Projekt 'Zeitspuren Konzertreihe' (134) kostet 9200 CHF und hat nur 4 Unterstuetzerinnen und Unterstuetzer. Mit deinem restlichen Budget von 117.25829725829863 CHF reicht dein Anteil nicht, um so ein eher teures Projekt genug stark zu tragen. Im Verfahren werden zuerst Projekte mit vielen Unterstuetzenden und ausreichender gemeinsamer Finanzierung beruecksichtigt. Darum ist 'Zeitspuren Konzertreihe' trotz deiner Sympathie nicht zum Zug gekommen.","The project 'Zeitspuren Konzertreihe' (134) costs 9200 CHF and has only 4 supporters. With your remaining budget of 117.25829725829863 CHF, your share is not enough to help fund such a relatively expensive project. In the process, projects with more supporters and sufficient combined funding are prioritized first. That is why 'Zeitspuren Konzertreihe' was not funded, even though you supported it."
OLK,099,Am selben Tisch – Ein Projekt für spontane Begegnungen und sozialen Austausch,EherJa,No,0.0,117.26,117.26,7000.0,"Das Projekt 'Am selben Tisch – Ein Projekt für spontane Begegnungen und sozialen Austausch' (099) kostet 28200 CHF und wurde nur von 5 Personen unterstuetzt. Dein persoenliches Budget von 117.25829725829863 CHF reicht alleine nicht aus, um so ein teures Projekt zu finanzieren. Da insgesamt zu wenig Unterstuetzung und Budget fuer dieses Projekt zusammenkamen, konnte die MES es nicht beruecksichtigen.","The project 'Am selben Tisch – Ein Projekt für spontane Begegnungen und sozialen Austausch' (099) costs 28200 CHF and was supported by only 5 people. Your personal budget of 117.25829725829863 CHF is not enough on its own to fund such an expensive project. Because there was not enough overall support and budget for this project, MES could not include it for funding."
OLK,027,Ein offenes Wohnzimmer für Kultur – KafiDia,EherJa,No,0.0,117.26,117.26,7000.0,"Du hast 117.26 CHF ufgstimmt, aber s Projekt 'Ein offenes Wohnzimmer für Kultur – KafiDia' (027) koschtet 20000 CHF und het nume 4 Unterstützerinne und Unterstützer gha. Mit so chli Few Votes und dim relativ chline Budget het s nöd für d Finanzierung glangt – d Mittel sind z knapp gsi und sind a Projekt gange, wo meh Lüüt unterstützt hend oder wo besser i s Gesamtsbudget ine passt hend.","You allocated 117.26 CHF, but the project 'Ein offenes Wohnzimmer für Kultur – KafiDia' (027) costs 20000 CHF and had only 4 supporters. With so few supporters and your relatively small share of the budget, it was not enough to get this project funded – the available money was too limited and went to projects that had more backing from voters or fit better within the overall budget."
OLK,121,GERICHTE UND GESCHICHTEN: Eine Kooperation mit dem Verein Solinetz Winterthur,EherJa,No,0.0,117.26,117.26,7000.0,"Das Projekt ""GERICHTE UND GESCHICHTEN: Eine Kooperation mit dem Verein Solinetz Winterthur"" (121) kostet 7000 CHF und wurde von 3 Personen unterstuetzt. Mit deinem restlichen Budget von 117.25829725829863 CHF kann dein persoenlicher Beitrag dieses Projekt leider nicht mehr finanzieren. Darum wurde es in deiner Auswertung nicht beruecksichtigt.","The project ""GERICHTE UND GESCHICHTEN: Eine Kooperation mit dem Verein Solinetz Winterthur"" (121) costs 7000 CHF and was supported by 3 people. With your remaining budget of 117.25829725829863 CHF, your personal budget can no longer finance this 7000 CHF project. That is why it was not included in your individual funding result."
OLK,110,Von Winti-Nova bis zur Lokstadt (Arbeitstitel) – Die Verwandlung des Sulzer-Areals Stadt-Mitte von 1986 bis 2026,EherJa,No,0.0,117.26,117.26,7000.0,"Das Projekt 'Von Winti-Nova bis zur Lokstadt (Arbeitstitel) – Die Verwandlung des Sulzer-Areals Stadt-Mitte von 1986 bis 2026' kostet 40000 CHF, hat aber nur 2 Unterstuetzerinnen und Unterstuetzer erhalten. Mit deinem restlichen Budget von 117.25829725829863 CHF hättest du dieses Projekt alleine sowieso nicht finanzieren koennen. Weil es so wenig Unterstuetzung gab und die Summe hoch ist, hat das Projekt im Vergleich zu anderen Vorschlaegen zu wenig Rueckenwind bekommen und wurde deshalb nicht vom MES finanziert.","The project 'Von Winti-Nova bis zur Lokstadt (working title) – Die Verwandlung des Sulzer-Areals Stadt-Mitte von 1986 bis 2026' costs 40000 CHF but received support from only 2 people. With your remaining budget of 117.25829725829863 CHF, you could not have funded this project on your own anyway. Because there was so little support and the requested amount is high, the project had too little backing compared with other proposals and therefore was not funded by the MES."
OLK,022,Post von Mi,EherJa,No,0.0,117.26,117.26,7000.0,"Das Projekt 'Post von Mi' (022) kostet 25320 CHF, hatte aber nur 2 Unterstuetzer. Mit deinem restlichen Budget von 117.25829725829863 CHF konntest du dieses Projekt allein nicht finanzieren, und auch insgesamt gab es zu wenige Leute, die genug Budget dafuer eingesetzt haben. Darum wurde es vom MES nicht beruecksichtigt.","The project 'Post von Mi' (022) costs 25320 CHF but had only 2 supporters. With your remaining budget of 117.25829725829863 CHF you alone could not fund this project, and overall there were too few people allocating enough budget to it. Therefore it was not funded by the MES."
OLK,064,Rêveries,EherJa,No,0.0,117.26,117.26,7000.0,"Das Projekt 'Rêveries' (064) kostet 20000 CHF, hatte aber nur 2 Unterstuetzerinnen und Unterstuetzer. Mit deinem restlichen Budget von 117.25829725829863 CHF konntest du dieses grosse Projekt nicht alleine decken, und auch zusammen mit den wenigen anderen Stimmen reichte es nicht, um die vollen 20000 CHF zu finanzieren. Darum wurde 'Rêveries' vom MES nicht beruecksichtigt.","The project 'Rêveries' (064) costs 20000 CHF but had only 2 supporters. With your remaining budget of 117.25829725829863 CHF, you could not cover such a large project on your own, and together with the few other votes it was still not enough to reach the full 20000 CHF needed. That is why 'Rêveries' was not funded by the MES."
OLK,088,Stab-Puppe Winterthur,EherJa,No,0.0,117.26,117.26,7000.0,"Das Projekt 'Stab-Puppe Winterthur' (088) kostet 21000 CHF, hat aber nur 2 Unterstuetzerinnen und Unterstuetzer. Dein restliches Budget von 117.25829725829863 CHF reicht bei weitem nicht, um dieses Projekt zu finanzieren. Darum konnte es im MES nicht beruecksichtigt werden.","The project 'Stab-Puppe Winterthur' (088) costs 21000 CHF but has only 2 supporters. Your remaining budget of 117.25829725829863 CHF is far from enough to fund this project, so it could not be supported within the MES."
FAG,028,BESENKAMMERSPIELE,Ja,Yes,1272.73,7000.0,5727.27,7000.0,,
FAG,013,Inklusive lauschig-Lesungen,EherJa,Yes,727.27,5727.27,5000.0,7000.0,,
FAG,071,Chunsch z'Tisch?,Ja,Yes,1600.0,5000.0,3400.0,7000.0,,
FAG,082,"Materia - ein klanglicher und musikalischer Blick auf Material, Erde und Ambiguität des Existierens.",Ja,Yes,88.89,3400.0,3311.11,7000.0,,
FAG,053,Das gehört gehört - 2. Staffel,Ja,Yes,1217.78,3311.11,2093.33,7000.0,,
FAG,105,FRAUENSACHE/Chorische SUITE_ZH ,EherJa,Yes,333.33,2093.33,1760.0,7000.0,,
FAG,140,Euses Salzhus,EherJa,Yes,1503.87,1760.0,256.13,7000.0,,
FAG,032,Kulthur – Bunte Kulturstadt Winterthur | Kulturstadtkarte für Winterthur,EherJa,No,0.0,256.13,256.13,7000.0,"Das Projekt 'Kulthur – Bunte Kulturstadt Winterthur | Kulturstadtkarte für Winterthur' (032) kostet 14970 CHF und wurde von 5 Personen unterstuetzt. Mit deinem uebrigen Budget von 256.13 CHF haettest du nur einen sehr kleinen Teil der 14970 CHF beitragen koennen. Beim MES-Verfahren werden zuerst jene Projekte finanziert, die mit den vorhandenen Budgets der unterstuetzenden Personen voll gedeckt werden koennen. Weil hier nur 5 Unterstuetzerinnen und Unterstuetzer dahinterstanden und das Gesamtbudget dieser Gruppe nicht ausgereicht hat, konnte das Projekt nicht komplett finanziert werden und ist deshalb nicht zum Zug gekommen.","The project 'Kulthur – Bunte Kulturstadt Winterthur | Kulturstadtkarte für Winterthur' (032) costs 14970 CHF and was supported by 5 people. With your remaining budget of 256.13 CHF, you could only have covered a very small part of the 14970 CHF. In the MES procedure, projects are funded first when the combined budgets of their supporters are enough to fully cover the project cost. Because this project had only 5 supporters and their total available budget was not sufficient, the project could not be fully financed and therefore was not funded."
